ID,LATITUDE,LONGTITUDE,ELEVATION,NAME,
ASN00085034,-37.9085,146.8046,95,GLENMAGGIE WEIR,
ASN00085035,-37.8833,146.75,100,GLENMAGGIE (THE LAURELS),
ASN00085036,-38.3,146.7,-999.9,GORMANDALE EAST,
ASN00085037,-38.6333,146.45,-999.9,HAZEL PARK,
ASN00085038,-38,146.9,-999.9,HEYFIELD STATE SCHOOL,
ASN00085039,-38,146.15,-999.9,HILL END POST OFFICE,
ASN00085040,-38.6911,146.1486,145,FISH CREEK (HODDLE RANGE),
ASN00085041,-38.6131,145.7039,40,INVERLOCH,
ASN00085042,-38.022,145.8884,250,JINDIVICK,
ASN00085043,-38.0117,145.9117,-999.9,JINDIVICK NORTH,
ASN00085044,-38.4,146.4,-999.9,JUMBUK,
ASN00085045,-38.435,145.8178,205,KORUMBURRA,
ASN00085046,-38.062,145.8041,77,LABERTOUCHE,
ASN00085047,-38.2,145.8667,137.2,LARDNER (BRANDIE BRAES),
ASN00085048,-38.4667,145.9667,88.4,LEONGATHA,
ASN00085049,-38.4842,145.9329,51.8,LEONGATHA STH GIPPSLAND WAT,ER
ASN00085050,-37.801,147.4578,35,LINDENOW,
ASN00085051,-37.81,146.0217,-999.9,LOCH VALLEY PLANTATION,
ASN00085052,-38.5,146.7,-999.9,MACKS CREEK,
ASN00085053,-38.506,146.5187,270,MADALYA,
ASN00085054,-38,147,25.9,MAFFRA SHIRE HALL,
ASN00085055,-37.9664,146.9831,27,MAFFRA FORESTRY OFFICE,
ASN00085056,-38.4833,146.1167,213.4,MARDAN SOUTH,
ASN00085057,-38.2333,146.4167,40.5,MARYVALE,
ASN00085058,-37.5277,146.5458,380,GLENCAIRN (BARKLY RIVER (GL,ENV
ASN00085059,-38.2004,146.2604,150,MOE GIPPSLAND WATER,
ASN00085060,-37.9,147.5,-999.9,MOORMURANG THE RIDGE,
ASN00085061,-38.4,146.3,-999.9,MORRELLS HILL,
ASN00085062,-38.2347,146.4306,82.2,MORWELL (MAIL CENTRE),
ASN00085063,-38.6079,146.3185,235,MOUNT BEST (UPPER TOORA),
ASN00085064,-38.3,146.25,259.1,NARRACAN STATE SCHOOL,
ASN00085065,-38.2933,146.2275,365.7,NARRACAN EAST (LYNNSMERE),
ASN00085066,-37.95,146,-999.9,NEERIM,
ASN00085067,-38.0217,145.9517,253.6,NEERIM SOUTH,
ASN00085068,-37.95,147.7,3.7,PAYNESVILLE (BANKSIA),
ASN00085069,-37.9,147.7333,3,PAYNESVILLE,
ASN00085070,-38.6667,146.6833,3,PORT ALBERT,
ASN00085071,-38.1522,146.7875,18,ROSEDALE,
ASN00085072,-38.1156,147.1322,4.6,EAST SALE AIRPORT,GSN     94907
ASN00085073,-38.3183,147.1752,28,SEASPRAY (BURONG),
ASN00085074,-38.2,146.1,-999.9,BULN BULN (SHADY CREEK STAT,ION
ASN00085075,-37.8,147.2,-999.9,STOCKDALE (GWANDALAN),
ASN00085076,-38.2667,146.9167,210,STRADBROKE WEST (INGLENOOK),
ASN00085077,-38.3,147,-999.9,STRADBROKE POST OFFICE,
ASN00085078,-38,147.1,21.9,STRATFORD,
ASN00085079,-37.8,146.2,838.2,TANJIL BREN,
ASN00085080,-38.1,147.2,-999.9,THE HEART,
ASN00085081,-38.3,146.2,243.8,THORPDALE STATE SCHOOL,
ASN00085082,-39.031,146.3227,15.2,TIDAL RIVER,
ASN00085083,-37.9,146.8,57.9,TINAMBA WEST,
ASN00085084,-38.6642,146.3258,20,TOORA,
ASN00085085,-38.2181,146.1658,90,TRAFALGAR TOSELAND ROAD,
ASN00085086,-38.2,146.5,43,TRARALGON,
ASN00085087,-38.5,146.2,-999.9,TURTONS CREEK (EURELLA),
ASN00085088,-37.8167,147,40,VALENCIA CREEK,
ASN00085089,-37.9,146.1,-999.9,VESPER,
ASN00085090,-37.8167,146.9833,30,VALENCIA CREEK (BULGAR PARK,)
ASN00085091,-37.9347,146.4496,390,WALHALLA,
ASN00085092,-38.2,145.9,111.9,WARRAGUL (CARBETHON),
ASN00085093,-38.1731,145.9487,143,WARRAGUL,
ASN00085094,-38.6623,146.4297,25,WELSHPOOL,
ASN00085095,-38.0667,146.1833,-999.9,WILLOW GROVE (MELROSE),
ASN00085096,-39.1297,146.4244,95,WILSONS PROMONTORY LIGHTHOU,SE          94893
ASN00085097,-38.5,146.9,-999.9,WOODSIDE,
ASN00085098,-38.2,146.4,155.1,YALLOURN,
ASN00085099,-38.6297,145.8108,3,POUND CREEK,94886
ASN00085100,-38.3167,146.3333,53.3,YINNAR,
ASN00085101,-38.4667,146.55,192,TARRA VALLEY,
ASN00085102,-38.1167,147.4167,-999.9,SEACOMBE (WELLINGTON PARK),
ASN00085103,-38.1858,146.3317,153.6,YALLOURN SEC,
ASN00085104,-37.6167,147.1833,-999.9,COBBANNAH,
ASN00085105,-38.2883,146.49,156.9,HAZELWOOD NORTH,
ASN00085106,-38.4861,146.3233,182.9,OLSENS BRIDGE (MORWELL RIVE,R P
ASN00085107,-38.6,146.5833,-999.9,ALBERTON WEST (KALLARA),
ASN00085108,-38.3667,146.65,-999.9,CALLIGNEE,
ASN00085109,-38.6,146.4,-999.9,BINGINWARRI,
ASN00085110,-38.35,146.2833,289.6,BOOLARRA 2,
ASN00085111,-37.8,147.1,59.7,BRIAGOLONG,
ASN00085112,-39,146.3,-999.9,DARBY,
ASN00085113,-38.2,146,-999.9,DARNUM,
ASN00085114,-38.25,146,-999.9,FERNDALE,
ASN00085115,-38.65,146.2167,23.2,FOSTER (ST LEONARDS),
ASN00085116,-37.8,147.35,-999.9,GLENALADALE NORTH,
ASN00085117,-38.8,146.2,-999.9,YANAKIE (GOLDEN CREEK STATI,ON)
ASN00085118,-37.95,147.6,-999.9,GOONA (NURE),
ASN00085119,-38.5,146.35,-999.9,GUNYAH GUNYAH,
ASN00085120,-38.6,146.5,-999.9,HEDLEY (VIVALEIGH),
ASN00085121,-37.6167,146.2833,-999.9,JERICHO (JORDAN),
ASN00085122,-38.4,145.9,-999.9,KARDELLA (FLEETWOOD),
ASN00085123,-38.5,146,-999.9,LEONGATHA (VERONICA),
ASN00085124,-38.15,147.1,-999.9,LONGFORD,
ASN00085125,-38,147.4,-999.9,MEERLIEU (ROSENEATH),
ASN00085126,-38.1,146.9,-999.9,NAMBROK,
ASN00085127,-37.95,145.9667,-999.9,NEERIM (DREWSDENE),
ASN00085128,-37.9167,145.9667,-999.9,NEERIM NORTH,
ASN00085129,-37.8,146,-999.9,NEERIM (LOCH VALLEY),
ASN00085130,-37.9,146.9,-999.9,NEWRY,
ASN00085131,-37.9,146,-999.9,NOOJEE NORTH,
ASN00085132,-38.15,146.7833,17.7,ROSEDALE (MOUNT PLEASANT),
ASN00085133,-38.1,147.05,9.8,SALE,
ASN00085134,-38.1,147.0667,-999.9,SALE MERCURY OFFICE,
ASN00085135,-38.1,147.4,-999.9,SEACOMBE,
ASN00085136,-37.95,146.7,-999.9,SEATON,
ASN00085137,-38.7205,145.9011,10,TARWIN LOWER (RIVERSIDE),
ASN00085138,-38.1,146.6,-999.9,TOONGABBIE,
ASN00085139,-38.2,146.55,43,TRARALGON (CORA LYNN),
ASN00085140,-37.95,146.2833,311.2,MOONDARRA (GLEN ALLEN),
ASN00085141,-38.85,146,-999.9,WALKERVILLE (WARATAH BAY),
ASN00085142,-38.15,145.9333,111.9,WARRAGUL (NARINGA),
ASN00085143,-38.5,146.7,-999.9,WON WRON,
ASN00085144,-38.1167,147.0333,-999.9,WULLA (NULLOCK),
ASN00085145,-38.3,146.35,72.8,YINNAR (JEERALONG),
ASN00085146,-38.4167,145.8333,227.4,KORUMBURRA HILL SIDE,
ASN00085147,-37.65,146.15,-999.9,ST CLAIR,
ASN00085148,-38.5239,146.8806,25,WOODSIDE (LAKE VIEW),
ASN00085149,-37.9517,147.6617,15,EAGLE POINT (BONNIE BANKS),
ASN00085150,-38.2933,146.3883,85,HAZELWOOD SEC,
ASN00085152,-38.4856,146.6717,93,WON WRON PRISON,
ASN00085153,-37.9,146,243.8,NOOJEE,
ASN00085156,-38,146.6333,74.7,COWWARR,
ASN00085158,-38.6,146.0833,67.1,STONY CREEK (LORENONG),
ASN00085159,-38.8667,146,6.7,WALKERVILLE,
ASN00085160,-38.4191,146.9656,45,DARRIMAN (TARRALANGI),
ASN00085161,-37.8333,146.4167,655.3,BEARDMORES,
ASN00085162,-38.3822,146.2742,91.4,BOOLARRA  (AMY COURT),
ASN00085163,-38.7915,146.1799,10,YANAKIE (SHALLOW INLET),
ASN00085164,-38.215,146.0869,80,YARRAGON (LYN PARK),
ASN00085165,-37.9163,147.3196,62,FERNBANK (TOWRI),
ASN00085166,-37.9582,147.0843,25,STRATFORD,
ASN00085167,-38.0229,147.3511,15,MEERLIEU (SPRINGVALE WEST),
ASN00085168,-37.8345,147.0819,55,BRIAGOLONG,
ASN00085169,-38.2,146.55,38.1,TRARALGON POST OFFICE,
ASN00085170,-38.2211,146.5233,82,TRARALGON L.V.W.& S.B.,
ASN00085171,-37.8,147.0833,207,CULLODEN (ESTOPPEY),
ASN00085175,-38.8833,145.95,121.9,CAPE LIPTRAP (MONEGEETA PAR,K)
ASN00085176,-37.8283,146.18,838.2,TANJIL BREN POST OFFICE,
ASN00085177,-37.75,147.2667,137.2,GLENALADALE NORTH (KOOROOTA,NG)
ASN00085178,-38.5274,145.9238,40,KOONWARRA (LEONGATHA SOUTH),
ASN00085179,-38.1033,145.9718,195,BULN BULN,
ASN00085180,-38.3591,146.0646,222,HALLSTON,
ASN00085181,-38.6167,146.15,-999.9,FOSTER NORTH (RADCLIFFE),
ASN00085182,-38.3667,145.9,621,STREZLECKI (LEIGHWOOD),
ASN00085183,-38.6568,146.0063,30,BUFFALO,
ASN00085184,-38.7833,145.9,-999.9,TARWIN LOWER (BARANA PLAINS,)
ASN00085185,-38.5333,146.1,-999.9,DUMBALK (SLY),
ASN00085188,-37.912,147.7152,13,PAYNESVILLE,
ASN00085189,-38.4167,146.8167,137.2,WOODSIDE NORTH (SUNNYSIDE),
ASN00085190,-37.9,146.1,426.7,ICY CREEK,
ASN00085191,-38.0167,147.2833,-999.9,PERRY BRIDGE,
ASN00085192,-38.2,146.0667,82.3,YARRAGON,
ASN00085193,-38.5601,146.6703,18,YARRAM,
ASN00085194,-38.1811,145.8892,146,LARDNER,
ASN00085195,-38.0654,146.1689,155,WILLOW GROVE,
ASN00085196,-38.3167,145.9,305,STRZELECKI (ALLANDEE),
ASN00085198,-38.7333,146.1,-999.9,FISH CREEK (ARDEEN),
ASN00085199,-38.0992,146.3792,190,MOONDARRA RESERVOIR,
ASN00085200,-38.4323,145.7919,155,KORUMBURRA STH GIPPSLAND WA,TER
ASN00085201,-38.5833,146.0167,24.4,MEENIYAN,
ASN00085202,-38.022,145.9397,180,NEERIM SOUTH (TARAGO RESERV,OIR
ASN00085203,-37.6303,146.6211,195,LICOLA RWC,
ASN00085205,-37.7167,146.2667,484,EASTON PORTAL,
ASN00085206,-38.1167,145.7833,42,LONGWARRY (BOXSHALL),
ASN00085207,-37.7,146.2167,639,THOMSON PORTAL,
ASN00085208,-38.0658,145.7677,51,LONGWARRY (GOONEPAROO),
ASN00085209,-38.1167,145.7667,42.4,LONGWARRY,
ASN00085210,-38.5,146.3333,-999.9,LIVINGSTON,
ASN00085211,-37.7667,146.7,-999.9,GLENMAGGIE (CHEYNES),
ASN00085212,-38.2,145.9,-999.9,LARDNERS JUNCTION,
ASN00085213,-38.1833,146.6167,-999.9,LOY YANG (METROSSA),
ASN00085214,-38.0333,147.0167,-999.9,BUNDALAGUAH,
ASN00085215,-38.4333,146.15,-999.9,MIRBOO NORTH (BROOMRIGGE),
ASN00085216,-37.9333,145.9667,-999.9,NEERIM JUNCTION,
ASN00085217,-38.3667,146.7667,-999.9,CARRAJUNG (BROOKSIDE),
ASN00085218,-38.5833,146.2,259,ALTENHOF (EAST TARWIN NO 1),
ASN00085219,-38.5667,146.2167,301.8,EAST TARWIN NO.2,
ASN00085220,-38.5667,146.2167,250,EAST TARWIN NO.3,
ASN00085222,-38.5667,146.1833,308,EAST TARWIN NO.5 (INNES),
ASN00085223,-38.55,146.2,243.8,EAST TARWIN NO.6,
ASN00085224,-38.5833,146.1833,296,EAST TARWIN (MCLEOD),
ASN00085225,-38.55,146.1833,268.2,EAST TARWIN NO.8,
ASN00085226,-38.5333,146.2167,213,EAST TARWIN (KULBE),
ASN00085227,-38.5215,146.2041,263,EAST TARWIN (MIRBOO PASTORA,L C
ASN00085228,-38.5167,146.2333,137.2,EAST TARWIN (HOLCOMBE),
ASN00085229,-38.5167,146.2333,109.7,EAST TARWIN NO.12,
ASN00085230,-38.5333,146.25,271.3,EAST TARWIN NO.13,
ASN00085231,-38.55,146.25,192,EAST TARWIN NO.14,
ASN00085235,-38.5269,146.2581,365.8,EAST TARWIN NO.18,
ASN00085236,-38.3181,146.5645,184,CALLIGNEE NORTH,
ASN00085237,-37.8833,146,236.2,NOOJEE ENGLISH HMSD,
ASN00085238,-37.9532,146.3898,470,ERICA (PARKERS CORNER),
ASN00085239,-38,146.4,-999.9,JACOBS CREEK STATION,
ASN00085240,-38.2456,145.9347,167,ELLINBANK DAIRY RESEARCH IN,ST
ASN00085241,-38.5,146.1833,-999.9,DUMBALK NORTH,
ASN00085242,-38.2375,146.4144,120,MORWELL (BUCKLEYS HILL),
ASN00085243,-37.6,146.2333,1219.2,MATLOCK POST OFFICE,
ASN00085244,-38.8167,146.2,-999.9,YANAKIE POST OFFICE,
ASN00085245,-38.6167,146.7167,-999.9,ALBERTON THE MEADOWS,
ASN00085246,-38.6167,146.2833,-999.9,BUDGEREE EDEN PARK,
ASN00085247,-38.1667,145.9167,-999.9,WARRAGUL HIGH SCHOOL,
ASN00085252,-37.9973,146.3474,235,ERICA (PHILIPS BRIDGE),
ASN00085253,-37.95,146.3167,243.8,MORGANS MILL,
ASN00085254,-37.8115,146.9567,38,VALENCIA CREEK (LITTLE PLAI,N)
ASN00085255,-37.3572,146.985,335.2,CROOKED RVR (CROOKED RIVER,(HA
ASN00085256,-37.5125,146.5478,450,BARKLY RIVER (GLENLEA),
ASN00085267,-37.8833,145.8833,268.2,KERR (LATROBE NO.1),
ASN00085268,-37.9833,146.1333,-999.9,HILL END (FUMINA ROAD),
ASN00085269,-37.8833,146.0167,261,NOOJEE PEARCE,
ASN00085270,-37.7647,147.3744,40,MITCHELL RIVER @ GLENALADAL,E
ASN00085271,-38.05,146.8833,-999.9,NAMBROK MURRAY,
ASN00085273,-37.9833,147.7333,-999.9,ROTAMAH ISLAND,
ASN00085274,-38.5833,145.9497,80,MEENIYAN (KASMAR),
ASN00085275,-38.4833,146.9333,34,DARRIMAN (OMEGA),
ASN00085276,-37.8039,146.8842,-999.9,AVON RIVER @ THE CHANNEL,
ASN00085277,-37.9039,145.9719,275,NOOJEE (SLIVAR),94880
ASN00085278,-37.7196,146.3888,495,ABERFELDY (LILY CREEK  (LAR,OMM
ASN00085279,-37.8817,147.5669,49.4,BAIRNSDALE AIRPORT,94912
ASN00085280,-38.2094,146.4747,55.7,MORWELL (LATROBE VALLEY AIR,POR         94891
ASN00085281,-38.3245,146.5301,90,TRARALGON CREEK AT KOORNALL,A
ASN00085282,-38.3713,146.1791,170,MIRBOO NORTH WATER BOARD,
ASN00085283,-38.0808,146.2139,161,WILLOW GROVE (BLUE ROCK RES,ERV         94900
ASN00085285,-38.1514,145.8372,120,DROUIN SOUTH GIPPSLAND WATE,R
ASN00085286,-37.7667,146.6667,111,STRINGYBARK CREEK,
ASN00085287,-37.5167,146.55,300,GLENCAIRN RWC,
ASN00085288,-37.4667,146.6883,1446,MOUNT TAMBORITHA,
ASN00085289,-37.8514,146.555,720,MURDERERS HILL,
ASN00085290,-38.3089,146.4097,125,CHURCHILL,
ASN00085291,-37.8383,146.2747,1561,MOUNT BAW BAW,95901
ASN00085292,-37.8897,145.9958,235,NOOJEE FORESTRY,
ASN00085293,-38.8957,145.9355,95,CAPE LIPTRAP  (ILLAWONG),
ASN00085294,-38.7714,146.05,130,WARATAH NORTH,
ASN00085295,-38.5586,146.0648,70,STONY CREEK,
ASN00085296,-37.7481,147.1428,480,MOUNT MOORNAPA,95913
ASN00085297,-37.9722,146.9856,40,MAFFRA,
ASN00085298,-38.1072,147.1317,4.6,EAST SALE COMPARISON,94907
ASN00085299,-38.3232,146.5318,105,KOORNALLA TRARALGON CK RD,
ASN00085300,-38.6794,146.1483,140,FOSTER HODDLE,
ASN00085303,-37.5325,147.0053,-999.9,REEVES KNOB,
ASN00085304,-37.4967,146.8575,1559,MOUNT WELLINGTON,
ASN00085305,-37.8758,146.0833,540,VESPER,
ASN00086000,-38.25,145.7667,-999.9,ATHLONE,
ASN00086001,-38.4,145.1333,-999.9,BALNARRING BEACH,
ASN00086002,-37.8,145.05,-999.9,BALWYN NORTH,
ASN00086003,-37.7747,145.6844,35,BALWYN BELMORE GRANGE,
ASN00086004,-38,145.35,213.4,BEACONSFIELD UPPER,
ASN00086005,-37.9,145.6,609.6,BEENAK,
ASN00086006,-37.9279,145.0749,54.9,BENTLEIGH,
ASN00086007,-37.9667,145.0167,-999.9,BLACK ROCK,
ASN00086008,-37.5667,145.65,-999.9,BLACK SPUR THE HERMITAGE,
ASN00086009,-37.5909,145.6236,567,BLACK SPUR,
ASN00086010,-37.85,145.3,-999.9,BORONIA 1,
ASN00086011,-37.8333,145.15,-999.9,BOX HILL SOUTH,
ASN00086012,-37.8364,145.1364,97,BOX HILL AGED MENS RETREAT,
ASN00086013,-37.8,145,-999.9,BURNLEY,
ASN00086014,-37.8667,145.15,91.4,BURWOOD BOUNDARY ROAD,
ASN00086015,-37.85,145.2,-999.9,BURWOOD EAST,
ASN00086016,-37.8,145.05,-999.9,CANTERBURY,
ASN00086017,-38.4931,144.8858,79.3,CAPE SCHANCK LIGHTHOUSE,
ASN00086018,-37.8795,145.0368,48.8,CAULFIELD (RACECOURSE),
ASN00086019,-37.9,145.0333,51.5,CAULFIELD SOUTH,
ASN00086020,-37.9551,145.0782,39,CHELTENHAM KINGSTON CENTRE,
ASN00086021,-37.65,145.3,-999.9,CHRISTMAS HILLS,
ASN00086022,-37.9333,145.4,-999.9,CLEMATIS,
ASN00086023,-38.1,145.3,-999.9,CLYDE STATE SCHOOL,
ASN00086024,-37.75,144.9667,61,COBURG,
ASN00086025,-38.4833,145.2667,11.9,COWES,
ASN00086026,-37.8,145.3,117.7,CROYDON STATE SCHOOL,
ASN00086027,-37.7903,145.2812,134,CROYDON (SAMUEL STREET),
ASN00086028,-38,145.2,40.8,DANDENONG POST OFFICE,
ASN00086029,-38,145.4167,213.4,BEACONSFIELD 2,
ASN00086031,-37.7833,145.15,76.2,DONCASTER,
ASN00086032,-38.4,145,3,DROMANA,
ASN00086033,-37.9252,145.0254,33,BRIGHTON (DENDY PARK BOWLIN,G C
ASN00086034,-37.8833,145,-999.9,ELSTERNWICK,
ASN00086035,-37.7011,145.1547,35,ELTHAM,
ASN00086036,-37.6312,144.9846,140,EPPING,
ASN00086037,-37.7333,144.9,82,ESSENDON 1,
ASN00086038,-37.7276,144.9066,78.4,ESSENDON AIRPORT,95866
ASN00086039,-37.7915,144.9067,10,FLEMINGTON RACECOURSE,
ASN00086040,-38.5,145,-999.9,FLINDERS STATE SCHOOL,
ASN00086041,-38.3667,145.1833,-999.9,HMAS CERBERUS,
ASN00086042,-38.15,145.1,-999.9,FRANKSTON 1,
ASN00086043,-38.15,145.1,-999.9,FRANKSTON 3,
ASN00086044,-38.0686,145.6828,100,GARFIELD,
ASN00086045,-37.95,145.5667,310.9,GEMBROOK,
ASN00086046,-37.7167,144.9333,79.2,GLENROY,
ASN00086047,-37.9,145.2,-999.9,GLEN WAVERLEY (SYNDAL),
ASN00086048,-38.3167,145.2,3.7,HASTINGS POST OFFICE,
ASN00086049,-37.8,145.05,-999.9,HAWTHORN,
ASN00086050,-37.6833,145.5333,131.1,HEALESVILLE (BADGER CRK SAN,CTU
ASN00086051,-37.65,145.5,-999.9,HEALESVILLE (MOUNT TOOLE BE,WO
ASN00086052,-37.6,145.5,-999.9,HEALESVILLE (MOUNT ST LEONA,RD)
ASN00086053,-37.75,145,97.5,HEIDELBERG (ROSANNA),
ASN00086054,-37.95,145.0333,-999.9,HIGHETT CSIRO,
ASN00086055,-38.05,145.4,34,OFFICER (JESMOND DENE),
ASN00086056,-37.9,145.3833,-999.9,KALLISTA FORESTRY,
ASN00086057,-37.5167,144.95,244,KALKALLO,
ASN00086058,-37.8,145.3,-999.9,KALORAMA,
ASN00086059,-37.683,145.2518,183,KANGAROO GROUND,
ASN00086060,-37.8167,145.0333,59.7,KEW,
ASN00086061,-37.5333,145.3333,541,KINGLAKE,
ASN00086062,-38.2,145.5,2.7,KOO WEE RUP,
ASN00086063,-38.2656,145.5692,18,LANG LANG,
ASN00086064,-38.1667,145.1667,99.1,LANGWARRIN (BAXTER),
ASN00086065,-37.75,145.6,-999.9,LAUNCHING PLACE (DON VALLEY,)
ASN00086066,-37.7488,145.3416,101,LILYDALE,
ASN00086067,-38.3667,145.7333,105,LOCH,
ASN00086068,-37.7408,145.0972,66.1,VIEWBANK (ARPANSA),95874
ASN00086069,-37.8333,145.0833,-999.9,MALVERN (YANKO),
ASN00086070,-37.639,145.5497,174,MAROONDAH WEIR (MELBOURNE W,ATE
ASN00086071,-37.8075,144.97,31.2,MELBOURNE REGIONAL OFFICE,94868
ASN00086073,-37.5547,144.8788,270,MICKLEHAM,
ASN00086074,-37.8219,145.1906,155,MITCHAM,
ASN00086075,-37.9,145.4,-999.9,MONBULK,
ASN00086076,-37.8019,145.3675,170,MONTROSE,
ASN00086077,-37.98,145.0964,12.1,MOORABBIN AIRPORT,94870
ASN00086078,-38,145.1,-999.9,MORDIALLOC WOODLANDS GOLF C,LUB
ASN00086079,-38.2358,145.0667,46,MORNINGTON,
ASN00086080,-37.9833,145.5167,289,MOUNT BURNETT,
ASN00086081,-37.8167,145.3333,-999.9,MOUNT DANDENONG,
ASN00086082,-38.2,145.1,106.7,MOUNT ELIZA,
ASN00086083,-37.9,145.1,43,MURRUMBEENA LEEDS GROVE,
ASN00086084,-38,145.5,-999.9,NAR NAR GOON NORTH,
ASN00086085,-37.9897,145.3356,120,NARRE WARREN NORTH (NARRE W,ARR
ASN00086086,-38.0333,145.3,-999.9,NARRE WARREN (BRECHIN),
ASN00086087,-38.4831,145.21,38,NEEDLES EYE (VENTNOR),
ASN00086088,-37.9142,145.0935,61,OAKLEIGH (METROPOLITAN GOLF,CL
ASN00086089,-37.85,145.3,-999.9,OLINDA,
ASN00086090,-37.7089,145.7855,240,WARBURTON (O'SHANNASSY RESE,RVO
ASN00086091,-37.7333,144.9333,82,PASCOE VALE,
ASN00086092,-38.3425,145.7653,190,POOWONG (POST OFFICE),
ASN00086093,-38.2167,144.7,-999.9,PORTSEA,
ASN00086094,-37.8631,145.7428,189.1,POWELLTOWN DNRE,
ASN00086095,-37.8376,145.0048,27,PRAHRAN (COMO HOUSE),
ASN00086096,-37.7214,145.0059,94,PRESTON RESERVOIR,
ASN00086097,-38.3167,144.6667,6.1,PORTSEA QUARANTINE STATION,
ASN00086098,-38.3686,145.0303,119,RED HILL SOUTH,
ASN00086099,-38.3833,145,182.9,RED HILL SOUTH,
ASN00086100,-37.8,145,-999.9,BURNLEY RICHMOND PARK,
ASN00086101,-37.8,145.25,129.5,RINGWOOD,
ASN00086102,-38.5333,145.3833,6,SAN REMO,
ASN00086103,-37.8,145.35,-999.9,SASSAFRAS POST OFFICE,
ASN00086104,-37.871,145.2561,80,SCORESBY RESEARCH INSTITUTE,95867
ASN00086105,-38.4282,145.0412,40,SHOREHAM,
ASN00086106,-37.8339,145.4356,259,SILVAN,
ASN00086107,-37.8,145.4,-999.9,SILVAN STATE SCHOOL,
ASN00086108,-37.65,144.9,177.4,SOMERTON,
ASN00086109,-38.3,144.7,-999.9,SORRENTO STATE SCHOOL,
ASN00086110,-37.6667,145.0833,152,MORANG SOUTH,
ASN00086111,-37.9445,145.1764,73,SPRINGVALE NECROPOLIS,
ASN00086112,-37.7167,145.8167,-999.9,WARBURTON EAST (STARVATION,CRE
ASN00086113,-38.2333,145.1833,68.3,SOMERVILLE,
ASN00086114,-37.9,145.4167,274,THE PATCH,
ASN00086115,-37.8,145,-999.9,TOORAK,
ASN00086116,-38.1667,145.4,3,TOORADIN,
ASN00086117,-37.477,145.1513,219,TOOROURRONG RESERVOIR (TOOR,OUR
ASN00086118,-37.9,145.3,-999.9,UPWEY,
ASN00086119,-38.4836,145.1766,45,VENTNOR (OAKLANDS),
ASN00086120,-37.4167,145.0167,295.7,WALLAN (WALNARRING),
ASN00086121,-37.7517,145.6757,170,WARBURTON,
ASN00086122,-37.7,145.0833,103.6,WATSONIA LOYOLA,
ASN00086123,-38.15,145.1,-999.9,WESTERFIELD (FRANKSTON),
ASN00086124,-38.2833,145.1333,-999.9,TYABB (WILLANDRA),
ASN00086125,-37.505,145.1247,200,WHITTLESEA,
ASN00086126,-37.7,145.3,-999.9,WONGA PARK,
ASN00086127,-38.6078,145.5965,51.9,WONTHAGGI,95881
ASN00086128,-37.55,145.0333,229,WOODSTOCK,
ASN00086129,-37.8,145.5167,99,WOORI YALLOCK,
ASN00086130,-38.2333,145.7,-999.9,YANNATHAN,
ASN00086131,-37.5552,145.1259,198,YAN YEAN,
ASN00086132,-37.6647,145.3761,88,YARRA RIVER (YARRA GLEN),
ASN00086133,-37.6,145.15,-999.9,YARRAMBAT,
ASN00086134,-38.15,145.7,-999.9,VERVALE,
ASN00086135,-38.0333,145.6667,-999.9,GARFIELD NORTH,
ASN00086136,-38.0667,145.6667,-999.9,GARFIELD (CANNIBAL CREEK ST,ATI
ASN00086137,-37.8,145.2,-999.9,BLACKBURN,
ASN00086138,-37.7,145.1,46,GREENSBOROUGH,
ASN00086139,-37.8833,145.35,-999.9,KALLISTA (SAVERNAKE),
ASN00086140,-37.95,145.6167,-999.9,TOMAHAWK VALLEY,
ASN00086141,-37.8333,145.0833,91,BURWOOD PLC,
ASN00086142,-37.572,145.5014,595,TOOLANGI (MOUNT ST LEONARD,DPI
ASN00086143,-37.9289,145.4272,295,CLEMATIS,
ASN00086144,-38.2333,145.55,-999.9,CALDERMEADE,
ASN00086146,-37.9771,145.0273,30.5,BEAUMARIS,
ASN00086147,-38.0333,145.1,5,ASPENDALE CSIRO,
ASN00086148,-37.8,145.45,221,WANDIN (YALLOCK),
ASN00086149,-37.4,145,299,WALLAN WALLAN (INVERLOCHY),
ASN00086150,-37.6,145.2,-999.9,ARTHURS CREEK,
ASN00086151,-38.5,145.45,-999.9,BASS (KILCUNDA),
ASN00086152,-37.8,145.2,-999.9,BAYSWATER,
ASN00086153,-38,145.35,-999.9,BEACONSFIELD (LOUISVILLE),
ASN00086154,-37.8833,145.6167,-999.9,BEENAK (HAZELDENE),
ASN00086155,-37.8333,145.1,-999.9,CAMBERWELL 1,
ASN00086156,-37.8333,145.1,-999.9,CAMBERWELL 2,
ASN00086157,-38,145.3,-999.9,BERWICK EYRE COURT,
ASN00086158,-37.8,145.1,-999.9,BOX HILL WOODHOUSE GROVE,
ASN00086160,-37.9333,145,-999.9,BRIGHTON BEACH,
ASN00086161,-37.9167,145,-999.9,BRIGHTON MIDDLE,
ASN00086162,-37.6,144.8,-999.9,BULLA,
ASN00086163,-38.1,145.7,-999.9,BUNYIP (MAROOMBA),
ASN00086164,-37.85,145.2,-999.9,BURWOOD EAST 1,
ASN00086165,-37.8,145.05,-999.9,CANTERBURY STATE SCHOOL,
ASN00086166,-38,145.1,-999.9,CHELTENHAM,
ASN00086168,-37.6,145.2,-999.9,COTTLES BRIDGE HIGHBURY FAR,M
